logFC	logCPM	F	PValue	FDR
ENSG00000160862.12|mRNA|AZGP1|ENSG00000160862.12|ENSG00000160862.12|0|2699	3.76009344410836	6.08353679516189	90.2377633974891	1.17146007261414e-09	1.49218684384606e-07
ENSG00000152785.6|mRNA|BMP3|ENSG00000152785.6|ENSG00000152785.6|0|5734	-5.63752806285311	4.89534992329341	90.1443683992065	1.18325150528871e-09	1.49709109917468e-07
ENSG00000068650.18|mRNA|ATP11A|ENSG00000068650.18|ENSG00000068650.18|0|13733	2.77399268552886	6.40481505864009	89.6621538116755	1.24621221234365e-09	1.5662395084735e-07
ENSG00000158201.9|mRNA|ABHD3|ENSG00000158201.9|ENSG00000158201.9|0|4366	-2.17109269567319	5.92513256528988	89.2218791442755	1.30687222478838e-09	1.63159968090798e-07
ENSG00000187097.12|mRNA|ENTPD5|ENSG00000187097.12|ENSG00000187097.12|0|10379	-3.19475747473391	7.38427165187029	89.1028998189013	1.32380822155457e-09	1.64187056531229e-07
ENSG00000138074.14|mRNA|SLC5A6|ENSG00000138074.14|ENSG00000138074.14|0|5606	2.16549812498923	6.55317306862736	88.9344263058652	1.34819707887538e-09	1.66119028306919e-07
ENSG00000147883.10|mRNA|CDKN2B|ENSG00000147883.10|ENSG00000147883.10|0|4058	-2.96233832341251	6.24517293646915	88.7606356678607	1.37386619243542e-09	1.67019181768347e-07
ENSG00000101158.13|mRNA|NELFCD|ENSG00000101158.13|ENSG00000101158.13|0|6298	1.83360327963973	7.02795524479366	88.7432104067824	1.37646896117171e-09	1.67019181768347e-07
ENSG00000088992.17|mRNA|TESC|ENSG00000088992.17|ENSG00000088992.17|0|1926	4.51912164270179	4.85454865295671	88.6928734228156	1.38401769956132e-09	1.67019181768347e-07
ENSG00000127951.6|mRNA|FGL2|ENSG00000127951.6|ENSG00000127951.6|0|4604	-2.87836011033884	6.15001463369184	88.646970486179	1.39094056533156e-09	1.67019181768347e-07
ENSG00000229404.5|lncRNA|LINC00858|ENSG00000229404.5|ENSG00000229404.5|0|2879	6.22758521451326	-0.16919662758811	88.4743428518161	1.41731294806068e-09	1.69105377337142e-07
ENSG00000169021.5|mRNA|UQCRFS1|ENSG00000169021.5|ENSG00000169021.5|0|3475	-1.0984590614714	6.76529407859017	88.4165998205184	1.42625477384922e-09	1.69105377337142e-07
ENSG00000164442.9|mRNA|CITED2|ENSG00000164442.9|ENSG00000164442.9|0|2535	-1.68414590358831	5.82491699609101	88.2059222961682	1.45940084178104e-09	1.70916325834835e-07
ENSG00000146670.9|mRNA|CDCA5|ENSG00000146670.9|ENSG00000146670.9|0|3925	1.48421304639652	4.86265836324334	88.2042895145147	1.45966096220075e-09	1.70916325834835e-07
ENSG00000170369.3|mRNA|CST2|ENSG00000170369.3|ENSG00000170369.3|0|748	7.66891769127387	1.01903213977402	87.833193423946	1.52010330407807e-09	1.76673936656921e-07
ENSG00000115363.13|mRNA|EVA1A|ENSG00000115363.13|ENSG00000115363.13|0|2744	3.88444603531187	2.8331915246311	87.7884295429829	1.52757541242723e-09	1.76673936656921e-07
ENSG00000198121.13|mRNA|LPAR1|ENSG00000198121.13|ENSG00000198121.13|0|4159	-2.23284952987699	4.5061387593034	87.2760495084932	1.61599384080208e-09	1.85760462724395e-07
ENSG00000183248.11|mRNA|PRR36|ENSG00000183248.11|ENSG00000183248.11|0|4456	5.46847206549114	3.66065693825727	86.8847105755724	1.6872544482674e-09	1.92776490052952e-07
ENSG00000134013.15|mRNA|LOXL2|ENSG00000134013.15|ENSG00000134013.15|0|5707	2.37357204999161	5.90463048133165	86.4129793653539	1.77770784870763e-09	2.01887640746001e-07
ENSG00000236452.1|lncRNA|AC123023.1|ENSG00000236452.1|ENSG00000236452.1|0|555	7.41427735307906	-0.180471839641179	86.254395846926	1.80928394633897e-09	2.04243239259774e-07
ENSG00000107719.8|mRNA|PALD1|ENSG00000107719.8|ENSG00000107719.8|0|4555	2.91790924659818	5.58918772805429	85.6186459973934	1.94210324808344e-09	2.17931728767077e-07
ENSG00000137727.12|mRNA|ARHGAP20|ENSG00000137727.12|ENSG00000137727.12|0|7125	-2.76226737882066	1.33919517767912	85.3242795800832	2.0071442215184e-09	2.23897531740028e-07
ENSG00000141570.10|mRNA|CBX8|ENSG00000141570.10|ENSG00000141570.10|0|4164	1.98702054835232	3.58655637071491	85.2374657701795	2.02677332499522e-09	2.24337750206367e-07
ENSG00000181085.14|mRNA|MAPK15|ENSG00000181085.14|ENSG00000181085.14|0|3056	4.92395413219812	2.24165997953902	85.201831622611	2.03489047768347e-09	2.24337750206367e-07
ENSG00000136436.14|mRNA|CALCOCO2|ENSG00000136436.14|ENSG00000136436.14|0|8333	-1.32457650153432	6.96817198036223	84.952280837849	2.09273175278281e-09	2.29134057722616e-07
ENSG00000138678.10|mRNA|GPAT3|ENSG00000138678.10|ENSG00000138678.10|0|3468	-2.78673765665524	4.65896305121162	84.9100081909029	2.10270485815895e-09	2.29134057722616e-07
ENSG00000141582.14|mRNA|CBX4|ENSG00000141582.14|ENSG00000141582.14|0|2880	1.94762718683198	5.06443617241792	84.7889766151859	2.13154465101918e-09	2.29647028607239e-07
ENSG00000123560.13|mRNA|PLP1|ENSG00000123560.13|ENSG00000123560.13|0|6078	-6.20712766425184	4.21888178703218	84.7880153599474	2.13177540877715e-09	2.29647028607239e-07
ENSG00000162004.16|mRNA|CCDC78|ENSG00000162004.16|ENSG00000162004.16|0|4147	4.25398783368382	1.45907094495002	84.6548273582751	2.16401132564451e-09	2.31795122221876e-07
ENSG00000198720.12|mRNA|ANKRD13B|ENSG00000198720.12|ENSG00000198720.12|0|3971	2.88884269087976	3.74229824328095	84.3525993245946	2.23913484913662e-09	2.3848683715211e-07
ENSG00000155265.10|mRNA|GOLGA7B|ENSG00000155265.10|ENSG00000155265.10|0|6458	3.66827313661201	3.50458945435776	83.9760648754245	2.33670224317221e-09	2.47480397125183e-07
ENSG00000079257.7|mRNA|LXN|ENSG00000079257.7|ENSG00000079257.7|0|1504	-1.98269341066606	4.54593234669218	83.86441927564	2.36650913491174e-09	2.49087928800524e-07
ENSG00000188641.12|mRNA|DPYD|ENSG00000188641.12|ENSG00000188641.12|0|6443	-2.09244535864528	4.14911892968774	83.8206518979377	2.37830613113167e-09	2.49087928800524e-07
ENSG00000138442.9|mRNA|WDR12|ENSG00000138442.9|ENSG00000138442.9|0|9098	1.13684631469186	5.15660184261906	83.604451835428	2.43752183179058e-09	2.53879345706718e-07
ENSG00000036672.15|mRNA|USP2|ENSG00000036672.15|ENSG00000036672.15|0|4538	-4.46545650533968	4.40199530162081	83.3724184081202	2.50285466586317e-09	2.59251737147541e-07
ENSG00000146731.10|mRNA|CCT6A|ENSG00000146731.10|ENSG00000146731.10|0|3901	1.12478324308486	7.66891134841277	83.3021563643372	2.52301013734245e-09	2.59911404968196e-07
ENSG00000144619.14|mRNA|CNTN4|ENSG00000144619.14|ENSG00000144619.14|0|9120	-2.78723389633021	2.75078090799422	82.8070560185375	2.6701152808675e-09	2.73570724320186e-07
ENSG00000254726.2|mRNA|MEX3A|ENSG00000254726.2|ENSG00000254726.2|0|6124	3.34956121798244	3.71419648268208	82.5066536044902	2.76387904063594e-09	2.81646744184156e-07
ENSG00000108821.13|mRNA|COL1A1|ENSG00000108821.13|ENSG00000108821.13|0|9819	3.27737591173545	10.9294606716774	82.3901703981079	2.80119043284435e-09	2.8391420451603e-07
ENSG00000206579.8|mRNA|XKR4|ENSG00000206579.8|ENSG00000206579.8|0|19885	-5.20778199331185	0.724474849854702	82.2535766007497	2.84563953199391e-09	2.86876986401868e-07
ENSG00000159423.16|mRNA|ALDH4A1|ENSG00000159423.16|ENSG00000159423.16|0|3689	2.59791033882935	4.91994159665011	82.0139087158565	2.92548615336703e-09	2.93357792357847e-07
ENSG00000108773.10|mRNA|KAT2A|ENSG00000108773.10|ENSG00000108773.10|0|3769	1.57309626918498	5.90993375516641	81.962999958638	2.94275703293527e-09	2.93528336428019e-07
ENSG00000234753.5|lncRNA|FOXP4-AS1|ENSG00000234753.5|ENSG00000234753.5|0|934	2.62338844723305	0.800741070848242	81.8911297174686	2.96732729378147e-09	2.94421337591412e-07
ENSG00000130590.13|mRNA|SAMD10|ENSG00000130590.13|ENSG00000130590.13|0|2453	1.99206301935367	3.78407925340106	81.7503508858924	3.01610128560268e-09	2.97693934220847e-07
ENSG00000150593.17|mRNA|PDCD4|ENSG00000150593.17|ENSG00000150593.17|0|4547	-1.81564867881356	7.58463173575491	81.3961342878476	3.14270402301794e-09	3.08574251260074e-07
ENSG00000145362.17|mRNA|ANK2|ENSG00000145362.17|ENSG00000145362.17|0|18224	-3.5167196490445	4.21233833635887	81.2130941538346	3.21037011021559e-09	3.13584960195773e-07
ENSG00000168309.16|mRNA|FAM107A|ENSG00000168309.16|ENSG00000168309.16|0|5321	-3.55652307062855	3.94416048012736	81.0723354379286	3.26347822305132e-09	3.17129337427647e-07
ENSG00000224721.1|lncRNA|AC007182.1|ENSG00000224721.1|ENSG00000224721.1|0|2159	-5.59150642998886	1.28850108639209	80.7742419986227	3.37911516247438e-09	3.266824566306e-07
ENSG00000143171.12|mRNA|RXRG|ENSG00000143171.12|ENSG00000143171.12|0|2696	-3.98833298444807	0.331808723307743	80.7255880817348	3.39840656689497e-09	3.26871227546449e-07
ENSG00000114166.7|mRNA|KAT2B|ENSG00000114166.7|ENSG00000114166.7|0|5634	-2.4925694950515	4.52116597226821	80.265364804106	3.58689882438243e-09	3.43153491763427e-07
ENSG00000069011.15|mRNA|PITX1|ENSG00000069011.15|ENSG00000069011.15|0|3511	2.81427551536543	5.73442578220524	80.2246890532778	3.60409459840645e-09	3.43153491763427e-07
ENSG00000166292.11|mRNA|TMEM100|ENSG00000166292.11|ENSG00000166292.11|0|2906	-3.87791436161658	2.53897367294458	80.157240397711	3.63280567788866e-09	3.4414900823898e-07
ENSG00000138193.15|mRNA|PLCE1|ENSG00000138193.15|ENSG00000138193.15|0|12930	-2.53738692385877	5.74576334865464	79.8928452931961	3.74776234311463e-09	3.52817568907494e-07
ENSG00000082212.12|mRNA|ME2|ENSG00000082212.12|ENSG00000082212.12|0|16243	-1.43462841218471	6.10623611148793	79.8453118225351	3.76884401362335e-09	3.52817568907494e-07
ENSG00000141756.18|mRNA|FKBP10|ENSG00000141756.18|ENSG00000141756.18|0|4273	2.55626447632961	6.57857012603783	79.8192536054957	3.78045559724771e-09	3.52817568907494e-07
ENSG00000181804.14|mRNA|SLC9A9|ENSG00000181804.14|ENSG00000181804.14|0|4087	-2.2242211351055	2.91402424818102	79.7738262421086	3.80079081189085e-09	3.5296802160476e-07
ENSG00000198759.11|mRNA|EGFL6|ENSG00000198759.11|ENSG00000198759.11|0|2607	3.73321566371505	1.35275153871682	79.6965994635851	3.83563306109137e-09	3.54457619939679e-07
ENSG00000169860.6|mRNA|P2RY1|ENSG00000169860.6|ENSG00000169860.6|0|6747	-2.75470082665962	4.57139559571869	79.5442624499662	3.90538063206999e-09	3.56456628061677e-07
ENSG00000185269.11|mRNA|NOTUM|ENSG00000185269.11|ENSG00000185269.11|0|3019	11.5198649555044	7.15633660155432	79.5238708855897	3.91482063184493e-09	3.56456628061677e-07
ENSG00000227619.1|lncRNA|AL391056.1|ENSG00000227619.1|ENSG00000227619.1|0|2449	3.88864233464141	1.38666028864489	79.4999297896261	3.92593537532037e-09	3.56456628061677e-07
ENSG00000232850.3|lncRNA|PTGES2-AS1|ENSG00000232850.3|ENSG00000232850.3|0|2100	3.2694899669718	-0.675787986818417	79.484971328683	3.9328972330166e-09	3.56456628061677e-07
ENSG00000111846.16|mRNA|GCNT2|ENSG00000111846.16|ENSG00000111846.16|0|9072	-3.85125885537795	3.81003252060743	79.1256916294686	4.1041908866755e-09	3.70201945433524e-07
ENSG00000104435.13|mRNA|STMN2|ENSG00000104435.13|ENSG00000104435.13|0|2362	-4.44416441649967	3.96351657406744	78.9917222523725	4.17011634286721e-09	3.74357301408251e-07
ENSG00000232956.8|lncRNA|SNHG15|ENSG00000232956.8|ENSG00000232956.8|0|3647	1.93385354026482	4.29781796964524	78.9425686884272	4.19459119467307e-09	3.74769825601785e-07
ENSG00000050344.8|mRNA|NFE2L3|ENSG00000050344.8|ENSG00000050344.8|0|4249	2.31350980203145	6.1152299651726	78.8544979975563	4.23883370546133e-09	3.76936287808288e-07
ENSG00000099953.9|mRNA|MMP11|ENSG00000099953.9|ENSG00000099953.9|0|5176	4.97841306481478	6.62956446068641	78.2296325888656	4.56762480640768e-09	4.04266961738956e-07
ENSG00000137868.18|mRNA|STRA6|ENSG00000137868.18|ENSG00000137868.18|0|7690	6.83212074755119	3.95418937813292	77.9773095055435	4.70812895050168e-09	4.14755359695597e-07
ENSG00000135063.17|mRNA|FAM189A2|ENSG00000135063.17|ENSG00000135063.17|0|4015	-3.01931826100773	1.32501459911193	77.8576187844875	4.77640780198647e-09	4.18813208758367e-07
ENSG00000198176.12|mRNA|TFDP1|ENSG00000198176.12|ENSG00000198176.12|0|3741	1.36716013027005	7.25349784786823	77.7633662957847	4.83092953892818e-09	4.21632794758676e-07
ENSG00000124766.6|mRNA|SOX4|ENSG00000124766.6|ENSG00000124766.6|0|5852	1.79559765175907	6.6920473193494	77.6051146629735	4.9239937308876e-09	4.27774791772779e-07
ENSG00000158467.16|mRNA|AHCYL2|ENSG00000158467.16|ENSG00000158467.16|0|6858	-3.11670394446537	7.92948754065799	77.1542461905509	5.19994616957471e-09	4.4967607884781e-07
ENSG00000135842.16|mRNA|FAM129A|ENSG00000135842.16|ENSG00000135842.16|0|8372	-3.2196563391079	5.77914912099684	76.9339192592973	5.3408471072304e-09	4.59751824956655e-07
ENSG00000156959.8|mRNA|LHFPL4|ENSG00000156959.8|ENSG00000156959.8|0|5329	-4.78708516368918	-0.0286639739516469	76.6216644633711	5.54766306093846e-09	4.73530317508868e-07
ENSG00000173894.10|mRNA|CBX2|ENSG00000173894.10|ENSG00000173894.10|0|5687	4.31029187984454	3.70174129851408	76.6160273275357	5.5514754723389e-09	4.73530317508868e-07
ENSG00000144339.11|mRNA|TMEFF2|ENSG00000144339.11|ENSG00000144339.11|0|6632	-4.70407992575893	-0.663198590609589	76.5794761144823	5.57626408269513e-09	4.73530317508868e-07
ENSG00000137699.16|mRNA|TRIM29|ENSG00000137699.16|ENSG00000137699.16|0|10218	4.2872455496951	5.47872254257032	76.4124956235777	5.69104240558532e-09	4.81051568508196e-07
ENSG00000165495.15|mRNA|PKNOX2|ENSG00000165495.15|ENSG00000165495.15|0|6538	-2.55176991971803	0.844500003985932	76.3768581163886	5.71586841427095e-09	4.81051568508196e-07
ENSG00000171453.17|mRNA|POLR1C|ENSG00000171453.17|ENSG00000171453.17|0|2867	1.34870797313693	4.98072187086684	76.2683569496843	5.79217772129993e-09	4.8530726400865e-07
ENSG00000198901.13|mRNA|PRC1|ENSG00000198901.13|ENSG00000198901.13|0|5525	1.54354355465334	5.53984967884565	76.1504776160101	5.87633460917559e-09	4.90179911735302e-07
ENSG00000205364.3|mRNA|MT1M|ENSG00000205364.3|ENSG00000205364.3|0|942	-4.88486195961485	5.48602846245407	76.058353761886	5.94302545742438e-09	4.93559100983984e-07
ENSG00000111012.9|mRNA|CYP27B1|ENSG00000111012.9|ENSG00000111012.9|0|3440	2.40820000543384	1.75479877968611	75.937357791624	6.03186522681223e-09	4.98740014280106e-07
ENSG00000152669.8|mRNA|CCNO|ENSG00000152669.8|ENSG00000152669.8|0|1809	3.72558969090523	3.31880935487571	75.8391103176032	6.1050599559605e-09	5.02587730523001e-07
ENSG00000259417.2|mRNA|CTXND1|ENSG00000259417.2|ENSG00000259417.2|0|6890	-3.083298222378	-0.213452779557417	75.7337682662353	6.18460975500378e-09	5.06922883049266e-07
ENSG00000261373.1|lncRNA|VPS9D1-AS1|ENSG00000261373.1|ENSG00000261373.1|0|1753	2.60294321220627	2.86071849035526	75.6479866123428	6.25021739825452e-09	5.10082677021187e-07
ENSG00000130513.6|mRNA|GDF15|ENSG00000130513.6|ENSG00000130513.6|0|2087	3.70075684009218	6.92165752049095	75.4097900943376	6.4363783769307e-09	5.2301122914611e-07
ENSG00000158006.13|mRNA|PAFAH2|ENSG00000158006.13|ENSG00000158006.13|0|3835	-1.45128474172765	5.4065015253261	75.3284927842745	6.50128268598294e-09	5.26017945047856e-07
ENSG00000160712.12|mRNA|IL6R|ENSG00000160712.12|ENSG00000160712.12|0|6453	-2.66509057837049	5.58299685456193	75.2076592731855	6.59906373431129e-09	5.31647647518104e-07
ENSG00000236144.6|lncRNA|TMEM147-AS1|ENSG00000236144.6|ENSG00000236144.6|0|4859	2.26286093827714	2.98697456165621	74.9647957140613	6.80044417788627e-09	5.43507405957764e-07
ENSG00000126216.13|mRNA|TUBGCP3|ENSG00000126216.13|ENSG00000126216.13|0|7014	1.26649654426863	5.23637706114847	74.9606569334618	6.8039331533011e-09	5.43507405957764e-07
ENSG00000026103.21|mRNA|FAS|ENSG00000026103.21|ENSG00000026103.21|0|4253	-2.13040947693832	4.44544870052027	74.7139005625337	7.01549098305898e-09	5.58042346044843e-07
ENSG00000169764.15|mRNA|UGP2|ENSG00000169764.15|ENSG00000169764.15|0|6501	-2.34154891221153	7.70926275058769	74.5325880734726	7.17547588595111e-09	5.68370047907355e-07
ENSG00000147588.6|mRNA|PMP2|ENSG00000147588.6|ENSG00000147588.6|0|3608	-5.49018483293986	-0.203779294127348	74.1996113527662	7.4796676261416e-09	5.87586640471149e-07
ENSG00000259485.1|lncRNA|LINC02253|ENSG00000259485.1|ENSG00000259485.1|0|989	6.78247161562141	1.50945154801646	74.1988108476829	7.48041553750667e-09	5.87586640471149e-07
ENSG00000138028.15|mRNA|CGREF1|ENSG00000138028.15|ENSG00000138028.15|0|4039	3.53439736920081	4.08734210466137	74.1574256723446	7.51919218207621e-09	5.8818178845021e-07
ENSG00000152495.10|mRNA|CAMK4|ENSG00000152495.10|ENSG00000152495.10|0|13910	-2.20758753685768	1.91598924054398	74.0283525896249	7.64153392958539e-09	5.95281808431999e-07
ENSG00000113594.9|mRNA|LIFR|ENSG00000113594.9|ENSG00000113594.9|0|11864	-3.69980651412492	3.96578260128811	73.6381119591386	8.02471615479326e-09	6.22559460700258e-07
ENSG00000166501.12|mRNA|PRKCB|ENSG00000166501.12|ENSG00000166501.12|0|10037	-2.62400444275912	3.97762436651054	73.4385952122223	8.22861767227996e-09	6.35761886712384e-07
ENSG00000101412.12|mRNA|E2F1|ENSG00000101412.12|ENSG00000101412.12|0|2503	2.02711659884381	4.53225334526413	73.3796791941713	8.2898959602765e-09	6.37882116910745e-07
ENSG00000163468.14|mRNA|CCT3|ENSG00000163468.14|ENSG00000163468.14|0|4018	1.12130044048224	8.25073802894911	73.3012178096588	8.37227152709442e-09	6.41601881417822e-07
ENSG00000162706.12|mRNA|CADM3|ENSG00000162706.12|ENSG00000162706.12|0|3847	-4.43626440103872	3.63051594167758	73.2243663507563	8.45381652988899e-09	6.43132279709738e-07
ENSG00000070778.12|mRNA|PTPN21|ENSG00000070778.12|ENSG00000070778.12|0|7396	-1.45803838278195	4.64754443859626	73.2181300438933	8.46047132230082e-09	6.43132279709738e-07
ENSG00000171819.4|mRNA|ANGPTL7|ENSG00000171819.4|ENSG00000171819.4|0|2238	-5.70475920322926	1.31288165698285	72.7904601397936	8.93065454606663e-09	6.76147387560033e-07
ENSG00000101224.17|mRNA|CDC25B|ENSG00000101224.17|ENSG00000101224.17|0|4314	2.4279975115941	6.81500313767732	72.6883165333638	9.04708830741548e-09	6.78761056671671e-07
ENSG00000188483.7|mRNA|IER5L|ENSG00000188483.7|ENSG00000188483.7|0|2711	2.05443100532798	3.39861011543342	72.6720428768856	9.06578997563489e-09	6.78761056671671e-07
ENSG00000078114.18|mRNA|NEBL|ENSG00000078114.18|ENSG00000078114.18|0|13654	2.5505218803243	5.89120935996822	72.6656132329999	9.07319044564296e-09	6.78761056671671e-07
ENSG00000104888.9|mRNA|SLC17A7|ENSG00000104888.9|ENSG00000104888.9|0|6013	-2.8621851066174	0.37203471215982	72.5658502019147	9.18885880303946e-09	6.84697099426481e-07
ENSG00000074696.12|mRNA|HACD3|ENSG00000074696.12|ENSG00000074696.12|0|7097	1.14570096900235	6.67372893072693	72.4869823139874	9.2814305144385e-09	6.88872157709428e-07
ENSG00000146733.13|mRNA|PSPH|ENSG00000146733.13|ENSG00000146733.13|0|2762	1.47929549745358	4.23276146570957	72.2820950871108	9.52666998589247e-09	7.04301108133509e-07
ENSG00000225194.2|lncRNA|LINC00092|ENSG00000225194.2|ENSG00000225194.2|0|2306	-2.8749632696287	-0.72570167661496	72.1260478333498	9.71815520245237e-09	7.15651022955594e-07
ENSG00000186469.8|mRNA|GNG2|ENSG00000186469.8|ENSG00000186469.8|0|6379	-2.44174648380934	4.3180733314873	72.0650898657361	9.79408482222309e-09	7.1691628558636e-07
ENSG00000126249.7|mRNA|PDCD2L|ENSG00000126249.7|ENSG00000126249.7|0|1431	1.55180010571853	2.96110890001164	72.0512651964033	9.81139410573313e-09	7.1691628558636e-07
ENSG00000197273.3|mRNA|GUCA2A|ENSG00000197273.3|ENSG00000197273.3|0|569	-5.33499787311359	8.33215986030391	71.8849036973911	1.00223055166091e-08	7.27382144808329e-07
ENSG00000118707.9|mRNA|TGIF2|ENSG00000118707.9|ENSG00000118707.9|0|3784	1.99845097161077	4.87130791026416	71.8775096873484	1.00317927885723e-08	7.27382144808329e-07
ENSG00000164120.13|mRNA|HPGD|ENSG00000164120.13|ENSG00000164120.13|0|5529	-3.28765096365651	6.96299255776723	71.7131291797925	1.02452403764849e-08	7.40012534779665e-07
ENSG00000181577.15|mRNA|C6orf223|ENSG00000181577.15|ENSG00000181577.15|0|3917	5.39976377938695	4.55851079950506	71.6428669434905	1.03379711251704e-08	7.43860426151574e-07
ENSG00000138795.9|mRNA|LEF1|ENSG00000138795.9|ENSG00000138795.9|0|5361	2.80287113044966	3.51582043951811	71.3307772263594	1.07609845531788e-08	7.7135391937843e-07
ENSG00000140937.13|mRNA|CDH11|ENSG00000140937.13|ENSG00000140937.13|0|13381	1.66183114676072	5.14044385768193	71.1359960805242	1.10344679808275e-08	7.87961327176366e-07
ENSG00000154721.14|mRNA|JAM2|ENSG00000154721.14|ENSG00000154721.14|0|5933	-2.62354386372543	3.75704124539207	71.0120274713034	1.12124392830144e-08	7.97257346397076e-07
ENSG00000124207.16|mRNA|CSE1L|ENSG00000124207.16|ENSG00000124207.16|0|3800	1.3892983303052	6.70256582542797	70.960492219401	1.12873364024717e-08	7.97257346397076e-07
ENSG00000108370.16|mRNA|RGS9|ENSG00000108370.16|ENSG00000108370.16|0|6990	-2.40270585085807	1.33148902636964	70.9576253485102	1.12915187506906e-08	7.97257346397076e-07
ENSG00000134962.6|mRNA|KLB|ENSG00000134962.6|ENSG00000134962.6|0|6082	-2.47166615362363	0.709307079007949	70.8655430528487	1.14267498120183e-08	8.01036470123482e-07
ENSG00000169247.11|mRNA|SH3TC2|ENSG00000169247.11|ENSG00000169247.11|0|15047	3.93064554070264	2.95339409712791	70.8633282968162	1.14300238947176e-08	8.01036470123482e-07
